Teacher_ID,Image_ID,Hand_movement,Classroom_zone,situation,Act_Class
16,frame3761,1,4,"up,front",3
16,frame3762,1,4,"up,front",3
16,frame3763,1,4,"up,front",3
16,frame3764,1,4,"up,front",3
16,frame3765,0,4,"down,front",7
16,frame3766,1,4,"up,front",3
16,frame3767,1,4,"up,front",3
16,frame3768,1,4,"up,front",3
16,frame3769,1,4,"up,front",3
16,frame3770,0,4,"down,front",7
16,frame3771,1,4,"up,front",3
16,frame3772,0,4,"down,front",7
16,frame3773,0,4,"down,front",7
16,frame3774,0,4,"down,front",7
16,frame3775,1,4,"up,front",3
16,frame3776,1,4,"up,front",3
16,frame3777,0,4,"down,front",7
16,frame3778,1,4,"up,front",3
16,frame3779,1,4,"up,front",3
16,frame3780,1,4,"up,front",3
16,frame3781,1,4,"up,front",3
16,frame3782,0,4,"down,front",7
16,frame3783,1,4,"up,front",3
16,frame3784,1,4,"up,front",3
16,frame3785,1,4,"up,front",3
16,frame3786,1,4,"up,front",3
16,frame3787,1,4,"up,front",3
16,frame3788,1,4,"up,front",3
16,frame3789,0,4,"down,front",7
16,frame3790,0,4,"down,front",7
16,frame3791,1,4,"up,front",3
16,frame3792,1,4,"up,front",3
16,frame3793,0,4,"down,front",7
16,frame3794,1,4,"up,front",3
16,frame3795,1,4,"up,front",3
16,frame3796,1,4,"up,front",3
16,frame3797,1,4,"up,front",3
16,frame3798,1,4,"up,front",3
16,frame3799,1,4,"up,front",3
16,frame3800,0,4,"down,front",7
16,frame3801,1,4,"up,front",3
16,frame3802,1,4,"up,front",3
16,frame3803,1,4,"up,front",3
16,frame3804,1,4,"up,front",3
16,frame3805,1,4,"up,front",3
16,frame3806,0,4,"down,front",7
16,frame3807,0,4,"down,front",7
16,frame3808,0,4,"down,front",7
16,frame3809,0,4,"down,front",7
16,frame3810,0,4,"down,front",7
16,frame3811,0,4,"down,front",7
16,frame3812,0,4,"down,front",7
16,frame3813,1,1,"up,mid",0
16,frame3814,1,1,"up,mid",0
16,frame3815,1,1,"up,mid",0
16,frame3816,0,1,"down,mid",4
16,frame3817,0,1,"down,mid",4
16,frame3818,1,1,"up,mid",0
16,frame3819,1,1,"up,mid",0
16,frame3820,1,1,"up,mid",0
16,frame3821,1,1,"up,mid",0
16,frame3822,1,1,"up,mid",0
16,frame3823,1,1,"up,mid",0
16,frame3824,0,1,"down,mid",4
16,frame3825,0,1,"down,mid",4
16,frame3826,0,1,"down,mid",4
16,frame3827,0,1,"down,mid",4
16,frame3828,0,1,"down,mid",4
16,frame3829,0,1,"down,mid",4
16,frame3830,0,1,"down,mid",4
16,frame3831,0,1,"down,mid",4
16,frame3832,0,1,"down,mid",4
16,frame3833,0,1,"down,mid",4
16,frame3834,0,1,"down,mid",4
16,frame3835,0,1,"down,mid",4
16,frame3836,0,1,"down,mid",4
16,frame3837,0,1,"down,mid",4
16,frame3838,0,1,"down,mid",4
16,frame3839,0,1,"down,mid",4
16,frame3840,0,1,"down,mid",4
16,frame3841,0,1,"down,mid",4
17,frame3842,0,2,"down,right",5
17,frame3843,0,2,"down,right",5
17,frame3844,0,2,"down,right",5
17,frame3845,0,2,"down,right",5
17,frame3846,0,2,"down,right",5
17,frame3847,0,2,"down,right",5
17,frame3848,0,2,"down,right",5
17,frame3849,0,2,"down,right",5
17,frame3850,0,2,"down,right",5
17,frame3851,0,1,"down,mid",4
17,frame3852,0,1,"down,mid",4
17,frame3853,0,3,"down,left",6
17,frame3854,0,3,"down,left",6
17,frame3855,0,3,"down,left",6
17,frame3856,1,1,"up,mid",0
17,frame3857,1,4,"up,front",3
17,frame3858,0,4,"down,front",7
17,frame3859,0,4,"down,front",7
17,frame3860,0,4,"down,front",7
17,frame3861,0,4,"down,front",7
17,frame3862,0,4,"down,front",7
17,frame3863,0,4,"down,front",7
17,frame3864,0,4,"down,front",7
17,frame3865,1,4,"up,front",3
17,frame3866,1,4,"up,front",3
17,frame3867,1,4,"up,front",3
17,frame3868,1,4,"up,front",3
17,frame3869,1,4,"up,front",3
17,frame3870,1,4,"up,front",3
17,frame3871,1,4,"up,front",3
17,frame3872,1,4,"up,front",3
17,frame3873,1,4,"up,front",3
17,frame3874,1,4,"up,front",3
17,frame3875,1,4,"up,front",3
17,frame3876,1,4,"up,front",3
17,frame3877,1,4,"up,front",3
17,frame3878,1,4,"up,front",3
17,frame3879,1,4,"up,front",3
17,frame3880,1,4,"up,front",3
17,frame3881,1,4,"up,front",3
17,frame3882,1,4,"up,front",3
17,frame3883,1,4,"up,front",3
17,frame3884,1,4,"up,front",3
17,frame3885,1,4,"up,front",3
17,frame3886,1,4,"up,front",3
17,frame3887,1,4,"up,front",3
17,frame3888,1,4,"up,front",3
17,frame3889,1,4,"up,front",3
17,frame3890,0,4,"down,front",7
17,frame3891,1,1,"up,mid",0
17,frame3892,0,1,"down,mid",4
17,frame3893,1,4,"up,front",3
17,frame3894,1,4,"up,front",3
17,frame3895,1,4,"up,front",3
17,frame3896,1,4,"up,front",3
17,frame3897,1,4,"up,front",3
17,frame3898,1,4,"up,front",3
17,frame3899,1,4,"up,front",3
17,frame3900,1,4,"up,front",3
17,frame3901,1,4,"up,front",3
17,frame3902,1,3,"up,left",2
17,frame3903,0,1,"down,mid",4
17,frame3904,1,1,"up,mid",0
17,frame3905,1,1,"up,mid",0
17,frame3906,0,2,"down,right",5
17,frame3907,0,4,"down,front",7
17,frame3908,0,4,"down,front",7
17,frame3909,0,4,"down,front",7
17,frame3910,1,4,"up,front",3
17,frame3911,1,4,"up,front",3
17,frame3912,0,4,"down,front",7
17,frame3913,0,4,"down,front",7
17,frame3914,0,4,"down,front",7
17,frame3915,0,4,"down,front",7
17,frame3916,0,4,"down,front",7
17,frame3917,1,4,"up,front",3
17,frame3918,1,4,"up,front",3
17,frame3919,1,4,"up,front",3
17,frame3920,1,4,"up,front",3
17,frame3921,1,4,"up,front",3
17,frame3922,1,4,"up,front",3
17,frame3923,1,4,"up,front",3
17,frame3924,0,4,"down,front",7
17,frame3925,0,4,"down,front",7
17,frame3926,0,4,"down,front",7
17,frame3927,0,4,"down,front",7
17,frame3928,0,4,"down,front",7
17,frame3929,1,4,"up,front",3
17,frame3930,1,4,"up,front",3
17,frame3931,0,4,"down,front",7
17,frame3932,0,2,"down,right",5
17,frame3933,0,2,"down,right",5
17,frame3934,0,2,"down,right",5
17,frame3935,0,2,"down,right",5
17,frame3936,0,2,"down,right",5
17,frame3937,0,2,"down,right",5
17,frame3938,1,2,"up,right",1
17,frame3939,0,2,"down,right",5
17,frame3940,1,2,"up,right",1
17,frame3941,0,2,"down,right",5
17,frame3942,0,4,"down,front",7
17,frame3943,0,4,"down,front",7
17,frame3944,1,4,"up,front",3
17,frame3945,1,4,"up,front",3
17,frame3946,1,4,"up,front",3
17,frame3947,1,4,"up,front",3
17,frame3948,1,2,"up,right",1
17,frame3949,1,2,"up,right",1
17,frame3950,1,2,"up,right",1
17,frame3951,1,2,"up,right",1
17,frame3952,1,2,"up,right",1
17,frame3953,1,2,"up,right",1
17,frame3954,1,2,"up,right",1
17,frame3955,1,2,"up,right",1
17,frame3956,1,2,"up,right",1
17,frame3957,1,2,"up,right",1
17,frame3958,1,2,"up,right",1
17,frame3959,1,2,"up,right",1
17,frame3960,1,2,"up,right",1
17,frame3961,0,1,"down,mid",4
17,frame3962,0,1,"down,mid",4
17,frame3963,0,1,"down,mid",4
17,frame3964,0,1,"down,mid",4
17,frame3965,0,1,"down,mid",4
17,frame3966,0,4,"down,front",7
17,frame3967,0,4,"down,front",7
17,frame3968,0,4,"down,front",7
17,frame3969,0,4,"down,front",7
17,frame3970,0,4,"down,front",7
17,frame3971,0,4,"down,front",7
17,frame3972,0,4,"down,front",7
17,frame3973,1,4,"up,front",3
17,frame3974,0,4,"down,front",7
17,frame3975,0,4,"down,front",7
17,frame3976,0,4,"down,front",7
17,frame3977,0,4,"down,front",7
17,frame3978,0,4,"down,front",7
17,frame3979,0,4,"down,front",7
17,frame3980,0,4,"down,front",7
17,frame3981,0,4,"down,front",7
17,frame3982,1,4,"up,front",3
17,frame3983,1,4,"up,front",3
17,frame3984,0,4,"down,front",7
17,frame3985,0,4,"down,front",7
17,frame3986,0,4,"down,front",7
17,frame3987,1,4,"up,front",3
17,frame3988,0,4,"down,front",7
17,frame3989,0,4,"down,front",7
17,frame3990,0,4,"down,front",7
17,frame3991,0,4,"down,front",7
17,frame3992,0,4,"down,front",7
17,frame3993,0,4,"down,front",7
17,frame3994,1,4,"up,front",3
17,frame3995,0,4,"down,front",7
17,frame3996,0,4,"down,front",7
17,frame3997,0,4,"down,front",7
17,frame3998,0,4,"down,front",7
17,frame3999,0,4,"down,front",7
17,frame4000,0,4,"down,front",7
17,frame4001,0,4,"down,front",7
17,frame4002,0,4,"down,front",7
17,frame4003,0,4,"down,front",7
17,frame4004,0,4,"down,front",7
17,frame4005,0,4,"down,front",7
17,frame4006,0,4,"down,front",7
17,frame4007,0,4,"down,front",7
17,frame4008,0,4,"down,front",7
17,frame4009,0,4,"down,front",7
17,frame4010,0,4,"down,front",7
17,frame4011,0,4,"down,front",7
17,frame4012,0,4,"down,front",7
17,frame4013,0,4,"down,front",7
17,frame4014,0,4,"down,front",7
17,frame4015,0,4,"down,front",7
17,frame4016,0,4,"down,front",7
17,frame4017,0,4,"down,front",7
17,frame4018,0,4,"down,front",7
17,frame4019,0,4,"down,front",7
17,frame4020,0,4,"down,front",7
17,frame4021,0,4,"down,front",7
17,frame4022,0,4,"down,front",7
17,frame4023,0,4,"down,front",7
17,frame4024,0,4,"down,front",7
17,frame4025,0,4,"down,front",7
17,frame4026,0,4,"down,front",7
17,frame4027,0,4,"down,front",7
17,frame4028,0,4,"down,front",7
17,frame4029,0,4,"down,front",7
17,frame4030,0,4,"down,front",7
17,frame4031,0,4,"down,front",7
17,frame4032,0,4,"down,front",7
17,frame4033,0,4,"down,front",7
17,frame4034,0,4,"down,front",7
17,frame4035,0,4,"down,front",7
17,frame4036,1,4,"up,front",3
17,frame4037,1,4,"up,front",3
17,frame4038,1,4,"up,front",3
17,frame4039,0,4,"down,front",7
17,frame4040,0,4,"down,front",7
17,frame4041,0,4,"down,front",7
17,frame4042,0,4,"down,front",7
17,frame4043,0,4,"down,front",7
17,frame4044,0,4,"down,front",7
17,frame4045,1,4,"up,front",3
17,frame4046,1,4,"up,front",3
17,frame4047,1,4,"up,front",3
17,frame4048,1,4,"up,front",3
17,frame4049,1,4,"up,front",3
17,frame4050,1,4,"up,front",3
17,frame4051,0,4,"down,front",7
17,frame4052,1,4,"up,front",3
17,frame4053,1,4,"up,front",3
17,frame4054,0,4,"down,front",7
17,frame4055,0,4,"down,front",7
17,frame4056,0,4,"down,front",7
17,frame4057,1,4,"up,front",3
17,frame4058,1,4,"up,front",3
17,frame4059,0,4,"down,front",7
17,frame4060,0,4,"down,front",7
17,frame4061,1,4,"up,front",3
17,frame4062,0,4,"down,front",7
17,frame4063,0,4,"down,front",7
17,frame4064,0,4,"down,front",7
17,frame4065,0,4,"down,front",7
17,frame4066,1,4,"up,front",3
17,frame4067,1,4,"up,front",3
17,frame4068,1,4,"up,front",3
17,frame4069,1,4,"up,front",3
17,frame4070,1,1,"up,mid",0
17,frame4071,0,1,"down,mid",4
17,frame4072,0,2,"down,right",5
17,frame4073,1,2,"up,right",1
17,frame4074,1,2,"up,right",1
17,frame4075,1,2,"up,right",1
17,frame4076,1,2,"up,right",1
17,frame4077,1,2,"up,right",1
17,frame4078,1,2,"up,right",1
17,frame4079,1,2,"up,right",1
17,frame4080,1,2,"up,right",1
17,frame4081,1,2,"up,right",1
17,frame4082,1,2,"up,right",1
17,frame4083,1,2,"up,right",1
17,frame4084,1,2,"up,right",1
18,frame4085,1,1,"up,mid",0
18,frame4086,0,1,"down,mid",4
18,frame4087,1,1,"up,mid",0
18,frame4088,1,1,"up,mid",0
18,frame4089,1,1,"up,mid",0
18,frame4090,1,1,"up,mid",0
18,frame4091,1,1,"up,mid",0
18,frame4092,1,1,"up,mid",0
18,frame4093,1,1,"up,mid",0
18,frame4094,1,1,"up,mid",0
18,frame4095,1,1,"up,mid",0
18,frame4096,1,1,"up,mid",0
18,frame4097,1,1,"up,mid",0
18,frame4098,1,1,"up,mid",0
18,frame4099,1,1,"up,mid",0
18,frame4100,1,1,"up,mid",0
18,frame4101,1,1,"up,mid",0
18,frame4102,1,1,"up,mid",0
18,frame4103,1,1,"up,mid",0
18,frame4104,1,1,"up,mid",0
18,frame4105,1,1,"up,mid",0
18,frame4106,1,1,"up,mid",0
18,frame4107,1,1,"up,mid",0
18,frame4108,1,1,"up,mid",0
18,frame4109,1,1,"up,mid",0
18,frame4110,1,1,"up,mid",0
18,frame4111,0,1,"down,mid",4
18,frame4112,1,1,"up,mid",0
18,frame4113,1,1,"up,mid",0
18,frame4114,1,1,"up,mid",0
18,frame4115,1,1,"up,mid",0
18,frame4116,1,1,"up,mid",0
18,frame4117,1,1,"up,mid",0
18,frame4118,1,1,"up,mid",0
18,frame4119,1,1,"up,mid",0
18,frame4120,1,2,"up,right",1
18,frame4121,1,2,"up,right",1
18,frame4122,0,2,"down,right",5
18,frame4123,0,2,"down,right",5
18,frame4124,0,2,"down,right",5
18,frame4125,0,2,"down,right",5
18,frame4126,1,2,"up,right",1
18,frame4127,1,1,"up,mid",0
18,frame4128,0,1,"down,mid",4
18,frame4129,1,1,"up,mid",0
18,frame4130,1,1,"up,mid",0
18,frame4131,1,1,"up,mid",0
18,frame4132,1,1,"up,mid",0
18,frame4133,1,1,"up,mid",0
18,frame4134,0,1,"down,mid",4
18,frame4135,1,1,"up,mid",0
18,frame4136,1,1,"up,mid",0
18,frame4137,1,1,"up,mid",0
18,frame4138,1,1,"up,mid",0
18,frame4139,1,1,"up,mid",0
18,frame4140,1,1,"up,mid",0
18,frame4141,1,1,"up,mid",0
18,frame4142,1,1,"up,mid",0
18,frame4143,1,1,"up,mid",0
18,frame4144,1,1,"up,mid",0
18,frame4145,1,1,"up,mid",0
18,frame4146,1,1,"up,mid",0
18,frame4147,1,1,"up,mid",0
18,frame4148,1,1,"up,mid",0
18,frame4149,1,1,"up,mid",0
18,frame4150,1,1,"up,mid",0
18,frame4151,1,1,"up,mid",0
18,frame4152,1,1,"up,mid",0
18,frame4153,1,1,"up,mid",0
18,frame4154,1,1,"up,mid",0
18,frame4155,1,1,"up,mid",0
18,frame4156,1,1,"up,mid",0
18,frame4157,1,1,"up,mid",0
18,frame4158,1,1,"up,mid",0
18,frame4159,1,1,"up,mid",0
18,frame4160,1,1,"up,mid",0
18,frame4161,1,1,"up,mid",0
18,frame4162,1,1,"up,mid",0
18,frame4163,1,1,"up,mid",0
18,frame4164,1,1,"up,mid",0
18,frame4165,1,1,"up,mid",0
18,frame4166,1,1,"up,mid",0
18,frame4167,1,1,"up,mid",0
18,frame4168,1,1,"up,mid",0
18,frame4169,1,1,"up,mid",0
18,frame4170,1,1,"up,mid",0
18,frame4171,1,1,"up,mid",0
18,frame4172,1,1,"up,mid",0
18,frame4173,1,1,"up,mid",0
18,frame4174,1,1,"up,mid",0
18,frame4175,0,1,"down,mid",4
18,frame4176,1,1,"up,mid",0
18,frame4177,1,1,"up,mid",0
18,frame4178,1,1,"up,mid",0
18,frame4179,0,1,"down,mid",4
18,frame4180,0,1,"down,mid",4
18,frame4181,0,1,"down,mid",4
18,frame4182,0,1,"down,mid",4
18,frame4183,0,1,"down,mid",4
18,frame4184,0,1,"down,mid",4
18,frame4185,1,1,"up,mid",0
18,frame4186,1,1,"up,mid",0
18,frame4187,1,1,"up,mid",0
18,frame4188,1,1,"up,mid",0
18,frame4189,1,1,"up,mid",0
18,frame4190,1,1,"up,mid",0
18,frame4191,0,1,"down,mid",4
18,frame4192,1,1,"up,mid",0
18,frame4193,1,1,"up,mid",0
18,frame4194,1,1,"up,mid",0
18,frame4195,1,1,"up,mid",0
18,frame4196,1,1,"up,mid",0
18,frame4197,1,1,"up,mid",0
18,frame4198,1,1,"up,mid",0
18,frame4199,1,1,"up,mid",0
18,frame4200,1,1,"up,mid",0
18,frame4201,0,1,"down,mid",4
18,frame4202,1,1,"up,mid",0
18,frame4203,1,1,"up,mid",0
18,frame4204,1,1,"up,mid",0
18,frame4205,1,1,"up,mid",0
18,frame4206,1,1,"up,mid",0
18,frame4207,1,1,"up,mid",0
18,frame4208,1,1,"up,mid",0
18,frame4209,0,1,"down,mid",4
18,frame4210,0,1,"down,mid",4
18,frame4211,1,1,"up,mid",0
18,frame4212,1,1,"up,mid",0
18,frame4213,1,1,"up,mid",0
18,frame4214,1,2,"up,right",1
18,frame4215,0,1,"down,mid",4
18,frame4216,1,1,"up,mid",0
18,frame4217,1,1,"up,mid",0
18,frame4218,1,1,"up,mid",0
18,frame4219,1,2,"up,right",1
18,frame4220,0,2,"down,right",5
18,frame4221,0,4,"down,front",7
18,frame4222,0,2,"down,right",5
18,frame4223,0,1,"down,mid",4
18,frame4224,0,1,"down,mid",4
18,frame4225,1,1,"up,mid",0
18,frame4226,1,1,"up,mid",0
18,frame4227,1,1,"up,mid",0
18,frame4228,1,1,"up,mid",0
18,frame4229,0,1,"down,mid",4
18,frame4230,0,1,"down,mid",4
18,frame4231,0,1,"down,mid",4
18,frame4232,0,1,"down,mid",4
18,frame4233,1,1,"up,mid",0
18,frame4234,1,1,"up,mid",0
18,frame4235,1,1,"up,mid",0
18,frame4236,0,1,"down,mid",4
18,frame4237,1,1,"up,mid",0
18,frame4238,1,1,"up,mid",0
18,frame4239,1,1,"up,mid",0
18,frame4240,0,1,"down,mid",4
18,frame4241,1,1,"up,mid",0
18,frame4242,1,1,"up,mid",0
18,frame4243,1,1,"up,mid",0
18,frame4244,0,1,"down,mid",4
18,frame4245,0,1,"down,mid",4
18,frame4246,0,1,"down,mid",4
18,frame4247,0,1,"down,mid",4
18,frame4248,0,1,"down,mid",4
18,frame4249,0,1,"down,mid",4
18,frame4250,0,1,"down,mid",4
18,frame4251,0,1,"down,mid",4
18,frame4252,1,1,"up,mid",0
18,frame4253,1,1,"up,mid",0
18,frame4254,1,1,"up,mid",0
18,frame4255,1,1,"up,mid",0
18,frame4256,1,1,"up,mid",0
18,frame4257,1,1,"up,mid",0
18,frame4258,1,1,"up,mid",0
18,frame4259,1,1,"up,mid",0
18,frame4260,1,1,"up,mid",0
18,frame4261,0,1,"down,mid",4
18,frame4262,1,1,"up,mid",0
18,frame4263,1,1,"up,mid",0
18,frame4264,1,1,"up,mid",0
18,frame4265,1,1,"up,mid",0
18,frame4266,1,1,"up,mid",0
18,frame4267,1,1,"up,mid",0
18,frame4268,1,1,"up,mid",0
18,frame4269,0,1,"down,mid",4
18,frame4270,0,1,"down,mid",4
18,frame4271,0,1,"down,mid",4
18,frame4272,0,1,"down,mid",4
18,frame4273,0,1,"down,mid",4
18,frame4274,0,1,"down,mid",4
18,frame4275,0,1,"down,mid",4
18,frame4276,1,1,"up,mid",0
18,frame4277,1,1,"up,mid",0
18,frame4278,1,1,"up,mid",0
18,frame4279,1,1,"up,mid",0
18,frame4280,1,1,"up,mid",0
18,frame4281,1,1,"up,mid",0
18,frame4282,1,1,"up,mid",0
18,frame4283,1,1,"up,mid",0
18,frame4284,1,1,"up,mid",0
18,frame4285,1,1,"up,mid",0
18,frame4286,1,1,"up,mid",0
18,frame4287,1,1,"up,mid",0
18,frame4288,1,1,"up,mid",0
18,frame4289,0,1,"down,mid",4
18,frame4290,0,1,"down,mid",4
18,frame4291,1,3,"up,left",2
18,frame4292,0,3,"down,left",6
18,frame4293,0,3,"down,left",6
18,frame4294,1,3,"up,left",2
18,frame4295,0,1,"down,mid",4
18,frame4296,0,1,"down,mid",4
18,frame4297,0,1,"down,mid",4
18,frame4298,0,1,"down,mid",4
18,frame4299,1,1,"up,mid",0
18,frame4300,1,1,"up,mid",0
18,frame4301,1,1,"up,mid",0
18,frame4302,1,1,"up,mid",0
18,frame4303,1,1,"up,mid",0
18,frame4304,1,1,"up,mid",0
18,frame4305,1,1,"up,mid",0
18,frame4306,1,1,"up,mid",0
18,frame4307,1,1,"up,mid",0
18,frame4308,0,1,"down,mid",4
18,frame4309,0,1,"down,mid",4
18,frame4310,0,1,"down,mid",4
18,frame4311,1,1,"up,mid",0
18,frame4312,1,1,"up,mid",0
18,frame4313,1,1,"up,mid",0
18,frame4314,1,1,"up,mid",0
18,frame4315,1,1,"up,mid",0
18,frame4316,1,1,"up,mid",0
18,frame4317,1,1,"up,mid",0
18,frame4318,0,1,"down,mid",4
18,frame4319,1,1,"up,mid",0
18,frame4320,1,1,"up,mid",0
18,frame4321,1,1,"up,mid",0
18,frame4322,1,1,"up,mid",0
18,frame4323,1,1,"up,mid",0
18,frame4324,0,1,"down,mid",4
19,frame4325,1,1,"up,mid",0
19,frame4326,1,1,"up,mid",0
19,frame4327,1,1,"up,mid",0
19,frame4328,1,1,"up,mid",0
19,frame4329,1,1,"up,mid",0
19,frame4330,1,1,"up,mid",0
19,frame4331,1,1,"up,mid",0
19,frame4332,1,1,"up,mid",0
19,frame4333,1,1,"up,mid",0
19,frame4334,1,1,"up,mid",0
19,frame4335,1,1,"up,mid",0
19,frame4336,1,1,"up,mid",0
19,frame4337,1,1,"up,mid",0
19,frame4338,1,1,"up,mid",0
19,frame4339,1,1,"up,mid",0
19,frame4340,1,1,"up,mid",0
19,frame4341,1,1,"up,mid",0
19,frame4342,1,1,"up,mid",0
19,frame4343,1,1,"up,mid",0
19,frame4344,1,1,"up,mid",0
19,frame4345,1,1,"up,mid",0
19,frame4346,1,1,"up,mid",0
19,frame4347,1,1,"up,mid",0
19,frame4348,1,1,"up,mid",0
19,frame4349,1,1,"up,mid",0
19,frame4350,1,1,"up,mid",0
19,frame4351,1,1,"up,mid",0
19,frame4352,0,3,"down,left",6
19,frame4353,1,3,"up,left",2
19,frame4354,1,3,"up,left",2
19,frame4355,1,3,"up,left",2
19,frame4356,1,1,"up,mid",0
19,frame4357,1,1,"up,mid",0
19,frame4358,1,1,"up,mid",0
19,frame4359,1,1,"up,mid",0
19,frame4360,1,1,"up,mid",0
19,frame4361,1,1,"up,mid",0
19,frame4362,1,1,"up,mid",0
19,frame4363,0,1,"down,mid",4
19,frame4364,1,3,"up,left",2
19,frame4365,1,3,"up,left",2
19,frame4366,1,3,"up,left",2
19,frame4367,1,3,"up,left",2
19,frame4368,1,3,"up,left",2
19,frame4369,1,3,"up,left",2
19,frame4370,1,3,"up,left",2
19,frame4371,0,3,"down,left",6
19,frame4372,1,3,"up,left",2
19,frame4373,1,3,"up,left",2
19,frame4374,1,3,"up,left",2
19,frame4375,1,3,"up,left",2
19,frame4376,1,3,"up,left",2
19,frame4377,1,3,"up,left",2
19,frame4378,1,3,"up,left",2
19,frame4379,1,1,"up,mid",0
19,frame4380,1,4,"up,front",3
19,frame4381,1,4,"up,front",3
19,frame4382,1,4,"up,front",3
19,frame4383,1,4,"up,front",3
19,frame4384,1,4,"up,front",3
19,frame4385,0,4,"down,front",7
19,frame4386,1,3,"up,left",2
19,frame4387,1,3,"up,left",2
19,frame4388,1,3,"up,left",2
19,frame4389,1,4,"up,front",3
19,frame4390,1,4,"up,front",3
19,frame4391,1,4,"up,front",3
19,frame4392,1,4,"up,front",3
19,frame4393,1,4,"up,front",3
19,frame4394,1,4,"up,front",3
19,frame4395,1,4,"up,front",3
19,frame4396,1,3,"up,left",2
19,frame4397,1,3,"up,left",2
19,frame4398,1,3,"up,left",2
19,frame4399,1,3,"up,left",2
19,frame4400,1,4,"up,front",3
19,frame4401,1,4,"up,front",3
19,frame4402,1,4,"up,front",3
19,frame4403,1,1,"up,mid",0
19,frame4404,1,1,"up,mid",0
19,frame4405,1,4,"up,front",3
19,frame4406,1,4,"up,front",3
19,frame4407,1,4,"up,front",3
19,frame4408,1,4,"up,front",3
19,frame4409,1,2,"up,right",1
19,frame4410,1,2,"up,right",1
19,frame4411,0,2,"down,right",5
19,frame4412,0,2,"down,right",5
19,frame4413,1,2,"up,right",1
19,frame4414,0,2,"down,right",5
19,frame4415,0,2,"down,right",5
19,frame4416,1,2,"up,right",1
19,frame4417,0,2,"down,right",5
19,frame4418,0,2,"down,right",5
19,frame4419,0,2,"down,right",5
19,frame4420,1,2,"up,right",1
19,frame4421,0,2,"down,right",5
19,frame4422,1,2,"up,right",1
19,frame4423,1,2,"up,right",1
19,frame4424,1,2,"up,right",1
19,frame4425,1,2,"up,right",1
19,frame4426,1,2,"up,right",1
19,frame4427,1,2,"up,right",1
19,frame4428,0,2,"down,right",5
19,frame4429,1,1,"up,mid",0
19,frame4430,1,3,"down,left",6
19,frame4431,1,3,"down,left",6
19,frame4432,1,3,"down,left",6
19,frame4433,1,4,"up,front",3
19,frame4434,1,4,"up,front",3
19,frame4435,1,4,"up,front",3
19,frame4436,0,4,"down,front",7
19,frame4437,1,4,"up,front",3
19,frame4438,0,4,"down,front",7
19,frame4439,1,2,"up,right",1
19,frame4440,1,1,"up,mid",0
19,frame4441,1,4,"up,front",3
19,frame4442,0,4,"down,front",7
19,frame4443,0,4,"down,front",7
19,frame4444,0,2,"down,right",5
19,frame4445,0,2,"down,right",5
19,frame4446,0,2,"down,right",5
19,frame4447,0,2,"down,right",5
19,frame4448,0,2,"down,right",5
19,frame4449,0,2,"down,right",5
19,frame4450,1,2,"up,right",1
19,frame4451,0,2,"down,right",5
19,frame4452,0,2,"down,right",5
19,frame4453,0,2,"down,right",5
19,frame4454,0,2,"down,right",5
19,frame4455,1,2,"up,right",1
19,frame4456,1,2,"up,right",1
19,frame4457,1,1,"up,mid",0
19,frame4458,1,1,"up,mid",0
19,frame4459,1,1,"up,mid",0
19,frame4460,1,2,"up,right",1
19,frame4461,1,2,"up,right",1
19,frame4462,0,1,"down,mid",4
19,frame4463,1,1,"up,mid",0
19,frame4464,1,1,"up,mid",0
19,frame4465,0,1,"down,mid",4
19,frame4466,0,3,"down,left",6
19,frame4467,1,3,"up,left",2
19,frame4468,1,3,"up,left",2
19,frame4469,0,4,"down,front",7
19,frame4470,0,4,"down,front",7
19,frame4471,0,4,"down,front",7
19,frame4472,0,4,"down,front",7
19,frame4473,0,1,"down,mid",4
19,frame4474,0,1,"down,mid",4
19,frame4475,0,4,"down,front",7
19,frame4476,0,4,"down,front",7
19,frame4477,0,4,"down,front",7
19,frame4478,0,1,"down,mid",4
19,frame4479,0,2,"down,right",5
19,frame4480,0,2,"down,right",5
19,frame4481,0,2,"down,right",5
19,frame4482,1,2,"up,right",1
19,frame4483,1,2,"up,right",1
19,frame4484,1,2,"up,right",1
19,frame4485,1,2,"up,right",1
19,frame4486,0,2,"down,right",5
19,frame4487,0,2,"down,right",5
19,frame4488,0,2,"down,right",5
19,frame4489,0,2,"down,right",5
19,frame4490,0,2,"down,right",5
19,frame4491,0,2,"down,right",5
19,frame4492,0,2,"down,right",5
19,frame4493,1,4,"up,front",3
19,frame4494,1,4,"up,front",3
19,frame4495,1,4,"up,front",3
19,frame4496,1,2,"up,right",1
19,frame4497,0,2,"down,right",5
19,frame4498,0,2,"down,right",5
19,frame4499,1,2,"up,right",1
19,frame4500,0,2,"down,right",5
19,frame4501,1,2,"up,right",1
19,frame4502,1,2,"up,right",1
19,frame4503,1,2,"up,right",1
19,frame4504,1,2,"up,right",1
19,frame4505,1,2,"up,right",1
19,frame4506,1,2,"up,right",1
19,frame4507,1,2,"up,right",1
19,frame4508,0,2,"down,right",5
19,frame4509,1,2,"up,right",1
19,frame4510,0,2,"down,right",5
19,frame4511,1,2,"up,right",1
19,frame4512,1,2,"up,right",1
19,frame4513,1,2,"up,right",1
19,frame4514,1,2,"up,right",1
19,frame4515,1,2,"up,right",1
19,frame4516,1,2,"up,right",1
19,frame4517,1,2,"up,right",1
19,frame4518,0,2,"down,right",5
